ANO;CODIGO_ESCOLA;CODIGO_INEP;CODIGO_DIRETORIA;NOME_DIRETORIA;NOME_ESCOLA;NOME_MUNICIPIO;ANOS_INICIAIS;ANOS_FINAIS
2024;911884;35911884;21101;MIRACATU;MARIA JOSE MORAIS DE CARVALHO PROFESSORA;MIRACATU;;3,05
2024;911896;35911896;20501;ARARAQUARA;GUERINO VEDOATO;MATAO;5,81;
2024;912013;35912013;20301;APIAI;JULIA RIBEIRO BRETAS PROFA;APIAI;6,19;3,26
2024;912037;35912037;20301;APIAI;MARIA BERNARDETI FERNANDES RODRIGUES PROFA;ITAPIRAPUA PAULISTA;;4,55
2024;912086;35912086;20507;RIBEIRAO PRETO;ROMEU ALBERTI DOM;RIBEIRAO PRETO;;2,35
2024;912098;35912098;20510;SAO JOAQUIM DA BARRA;EDDA CARDOZO DE SOUZA MARCUSSI;SAO JOAQUIM DA BARRA;;2,85
2024;912177;35912177;10501;MOGI DAS CRUZES;HERACLIDES BATALHA DE CAMARGO DESEMBARGADOR;MOGI DAS CRUZES;;3,17
2024;912190;35912190;10501;MOGI DAS CRUZES;PAULO TAPAJOS;MOGI DAS CRUZES;;2,56
2024;912268;35912268;10207;LESTE 1;IRINEU MONTEIRO DE PINHO REV;SAO PAULO;;2,46
2024;912293;35912293;10503;ITAQUAQUECETUBA;NEMESIO CANDIDO GOMES;ITAQUAQUECETUBA;;2,63
2024;912300;35912300;10503;ITAQUAQUECETUBA;JOSE OLYMPIO PEREIRA FILHO;ITAQUAQUECETUBA;;1,93
2024;912311;35912311;10503;ITAQUAQUECETUBA;MAURICIO ALVES BRAZ VEREADOR;ITAQUAQUECETUBA;;2,55
2024;912323;35912323;10503;ITAQUAQUECETUBA;JOAQUIM GONCALVES FERREIRA DA SILVA;ITAQUAQUECETUBA;3,85;1,83
2024;912335;35912335;10503;ITAQUAQUECETUBA;FILOMENA HENARES MILANO;ITAQUAQUECETUBA;;1,76
2024;912347;35912347;10503;ITAQUAQUECETUBA;ROSARIA ISOLINA DE MORAES DONA;ITAQUAQUECETUBA;;3,07
2024;912360;35912360;10501;MOGI DAS CRUZES;OSMAR TEIXEIRA SERRA REV PROFESSOR;MOGI DAS CRUZES;;3,50
2024;912384;35912384;10602;MAUA;MERCEDES VALENTINA GIANNOCARIO PROFESSORA;MAUA;4,97;2,48
2024;912396;35912396;10704;OSASCO;SAO PAULO DA CRUZ;OSASCO;;2,75
2024;912402;35912402;10702;ITAPECERICA DA SERRA;FRANCISCO DE PAULA TEIXEIRA;EMBU-GUACU;4,48;
2024;912487;35912487;10403;GUARULHOS NORTE;JOSE LEME LOPES DOUTOR;GUARULHOS;;2,14
2024;912578;35912578;10706;TABOAO DA SERRA;PAULO AFONSO DE TOLEDO DUARTE PROFESSOR;EMBU DAS ARTES;5,47;3,97
2024;912585;35912585;10706;TABOAO DA SERRA;MARIA APPARECIDA NIGRO GAVA PROFESSORA;TABOAO DA SERRA;;3,06
2024;912612;35912612;10502;SUZANO;ANTONIO JOSE CAMPOS DE MENEZES PROFESSOR;SUZANO;3,91;2,43
2024;912682;35912682;10706;TABOAO DA SERRA;NEUSA DEMETRIO PROFESSORA;TABOAO DA SERRA;;2,25
2024;912712;35912712;20205;SAO JOSE DOS CAMPOS;JOSE ANTONIO COUTINHO CONDINO PROFESSOR;SAO JOSE DOS CAMPOS;;
2024;912827;35912827;20401;AMERICANA;FIORAVANTE LUIZ ANGOLINI;SANTA BARBARA D'OESTE;;2,92
2024;912852;35912852;20403;BRAGANCA PAULISTA;RENATO DE AZEVEDO REZENDE;ATIBAIA;8,39;
2024;912864;35912864;20403;BRAGANCA PAULISTA;SILES COLI PROFESSOR;BRAGANCA PAULISTA;;3,16
2024;912888;35912888;20403;BRAGANCA PAULISTA;INALDO MANTA DESPORTISTA;BRAGANCA PAULISTA;;3,78
2024;912897;35912897;20403;BRAGANCA PAULISTA;CLELIA DE BARROS LEITE DA SILVA PROFESSORA;NAZARE PAULISTA;4,44;3,03
2024;912906;35912906;20403;BRAGANCA PAULISTA;MARIA ODETTE DA SILVEIRA LEITE FRATTINI PROFESSORA;SOCORRO;;2,91
2024;912918;35912918;20403;BRAGANCA PAULISTA;HELENA JOSE BONFA PROFESSORA;SOCORRO;;3,86
2024;912924;35912924;20417;CAMPINAS LESTE;EUNICE VIRGINIA RAMOS NAVERO PROFESSORA;CAMPINAS;5,49;3,60
2024;913005;35913005;20404;CAMPINAS OESTE;ANTONIO CARLOS PACHECO E SILVA;CAMPINAS;5,41;
2024;913017;35913017;20419;CAPIVARI;CARMELA CHIARA GINEFRA PROFESSORA;MONTE MOR;;
2024;913078;35913078;20407;JUNDIAI;BENEDICTO LOSCHI;JUNDIAI;;3,13
2024;913157;35913157;20401;AMERICANA;ROMANA DE OLIVEIRA SALLES CUNHA PROFA;SANTA BARBARA D'OESTE;;2,76
2024;913340;35913340;20303;BOTUCATU;JOSE LOPES VEREADOR;QUADRA;;
2024;913418;35913418;10503;ITAQUAQUECETUBA;PAULO EDUARDO OLINTHO REHDER JORNALISTA;POA;;3,22
2024;913424;35913424;10702;ITAPECERICA DA SERRA;ELIANA FISCHER BAMBI DELFINO PINTO PROFESSORA;JUQUITIBA;6,73;3,45
2024;913431;35913431;10318;SUL 3;ROSSINE CAMARGO GUARNIERI;SAO PAULO;6,04;
2024;913443;35913443;10401;CAIEIRAS;JOSE DE BARROS MARTINS EDITOR;FRANCISCO MORATO;;2,15
2024;913455;35913455;10401;CAIEIRAS;JARDIM SAO FRANCISCO;MAIRIPORA;;3,10
2024;913522;35913522;20301;APIAI;JAIME DE OLIVEIRA PROF;BARRA DO CHAPEU;;3,60
2024;913534;35913534;20301;APIAI;TOSHIMARO KACUTA COMENDADOR;GUAPIARA;;3,67
2024;913546;35913546;20301;APIAI;ANTONIO DRAGONE;GUAPIARA;;
2024;913571;35913571;20301;APIAI;PAULINA DE MORAIS PROFA;RIBEIRAO BRANCO;;2,75
2024;913583;35913583;20301;APIAI;HIROSHI KOSUGE;RIBEIRAO BRANCO;;
2024;913625;35913625;20401;AMERICANA;JADYR GUIMARAES CASTRO PROFA;SANTA BARBARA D'OESTE;;2,23
2024;913649;35913649;10207;LESTE 1;UMBERTO CONTE CHECCHIA PROFESSOR;SAO PAULO;4,64;
2024;913662;35913662;20909;MIRANTE DO PARANAPANEMA;ROMILDA LAZARA PILLON DOS SANTOS PROFESSORA;TEODORO SAMPAIO;10,00;6,67
2024;913674;35913674;20909;MIRANTE DO PARANAPANEMA;FRANCISCO FERREIRA DE SOUZA PROFESSOR;TEODORO SAMPAIO;9,17;2,82
2024;913736;35913736;20509;SAO CARLOS;ORLANDO DA COSTA TELLES;IBATE;;2,99
2024;913741;35913741;20310;VOTORANTIM;BENEDICTO RODRIGUES PROFESSOR;SALTO DE PIRAPORA;;4,44
2024;913765;35913765;20601;BAURU;LUIZ CARLOS GOMES;BAURU;3,90;
2024;913807;35913807;10606;SAO BERNARDO DO CAMPO;OMAR DAIBERT REVERENDO;SAO BERNARDO DO CAMPO;;3,28
2024;913820;35913820;10104;NORTE 2;FRANCISCO VOCCIO;SAO PAULO;;
2024;913832;35913832;10402;GUARULHOS SUL;MARIA APARECIDA FELIX PORTO PROFESSORA;GUARULHOS;;2,81
2024;913856;35913856;20803;BIRIGUI;ESMERALDA MILANO MARONI PROFESSORA;BIRIGUI;;5,00
2024;913868;35913868;20804;PENAPOLIS;LUIZA MARIA BERNARDES NORY PROFESSORA;PENAPOLIS;;2,46
2024;913923;35913923;20404;CAMPINAS OESTE;PAULO LUIZ DECOURT PROFESSOR;CAMPINAS;4,78;3,15
2024;913972;35913972;20419;CAPIVARI;DEOLINDA MANEIRA SEVERO PROFESSORA;INDAIATUBA;;2,07
2024;913984;35913984;20404;CAMPINAS OESTE;ANTONIO MOBILI PADRE;CAMPINAS;3,89;3,00
2024;913996;35913996;20417;CAMPINAS LESTE;ANNA CALVO DE GODOY PROFESSORA;JAGUARIUNA;;
2024;914009;35914009;20419;CAPIVARI;JOANA DE AGUIRRE MARINS PEIXOTO PROFESSORA;MONTE MOR;;2,35
2024;914010;35914010;20409;MOGI MIRIM;ANA FERRARI ROSSI;PEDREIRA;;2,07
2024;914137;35914137;20410;PIRACICABA;AUGUSTO MELEGA;PIRACICABA;;3,99
2024;914174;35914174;20413;SAO JOAO DA BOA VISTA;JOANNA DI FELIPPE PROFESSORA;ESPIRITO SANTO DO PINHAL;6,85;4,04
2024;914198;35914198;21003;MARILIA;AMELIA LOPES ANDERS PROFA;MARILIA;;2,92
2024;914265;35914265;20501;ARARAQUARA;ANGELINA LIA ROLFSEN PROFA;ARARAQUARA;;1,81
2024;914290;35914290;20504;FRANCA;LAURA DE MELLO FRANCO PROFA;FRANCA;;2,67
2024;914307;35914307;20504;FRANCA;SERGIO LECA TEIXEIRA PROF;FRANCA;;2,15
2024;914356;35914356;20512;SERTAOZINHO;BASILIO RODRIGUES DA SILVA PROFESSOR;PONTAL;;4,18
2024;914368;35914368;20511;TAQUARITINGA;ARIOVALDO DA FONSECA PROF DR;IBITINGA;;3,99
2024;914373;35914373;20511;TAQUARITINGA;NILTON ROBERT PROSPERO PROF;ITAPOLIS;5,73;
2024;914411;35914411;20710;SAO JOSE DO RIO PRETO;DARCY FEDERICI PACHECO PROFESSOR;SAO JOSE DO RIO PRETO;;2,06
2024;914435;35914435;20204;PINDAMONHANGABA;CELIA KEIKO IKEDA PROFESSORA;PINDAMONHANGABA;;3,57
2024;914459;35914459;20206;TAUBATE;MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA;CACAPAVA;;2,59
2024;914460;35914460;20206;TAUBATE;MIGUEL PISTILLI;TAUBATE;;
2024;914484;35914484;20302;AVARE;ERUCE PAULUCCI PROFESSOR;AVARE;;1,82
2024;914514;35914514;20306;ITU;OTILIA DE PAULA LEITE PROFA;SALTO;;3,60
2024;914587;35914587;20307;SAO ROQUE;BAIRRO CARMO MESSIAS;IBIUNA;;2,47
2024;914605;35914605;20308;SOROCABA;WILSON RAMOS BRANDAO PROFESSOR;SOROCABA;;3,11
2024;914617;35914617;20308;SOROCABA;OVIDIO ANTONIO DE SOUZA REVDO;SOROCABA;;2,06
2024;914629;35914629;20308;SOROCABA;GENEZIA IZABEL CARDOSO MENCACCI PROFESSORA;SOROCABA;;4,52
2024;914630;35914630;20308;SOROCABA;JORGE MADUREIRA PROFESSOR;SOROCABA;;3,13
2024;914666;35914666;20310;VOTORANTIM;DIMPINA ROCHA LOPES PROFESSORA;PIEDADE;;2,23
2024;914678;35914678;10208;LESTE 4;OCTAVIO MARCONDES FERRAZ ENGENHEIRO;SAO PAULO;4,72;
2024;914691;35914691;10210;LESTE 2;LIVIO XAVIER;SAO PAULO;;2,65
2024;914708;35914708;10210;LESTE 2;ARACI ZEBRAL TEIXEIRA;SAO PAULO;;2,29
2024;914712;35914712;10211;LESTE 3;SERGIO ESTANISLAU CAMARGO;SAO PAULO;4,53;2,61
2024;914721;35914721;10211;LESTE 3;ZIPORA RUBINSTEIN PROFESSORA;SAO PAULO;;3,05
2024;914733;35914733;10314;SUL 2;FLAVIO LA SELVA PROFESSOR;SAO PAULO;;2,02
2024;914745;35914745;10314;SUL 2;NORBERTO ALVES RODRIGUES PROFESSOR;SAO PAULO;4,59;3,01
2024;914757;35914757;10403;GUARULHOS NORTE;MARIA CELIA FALCAO RODRIGUES PROFESSORA;GUARULHOS;;2,58
2024;914769;35914769;10603;SANTO ANDRE;MIQUELINA PEDROSO MAGNANI PROFESSORA;SANTO ANDRE;;3,00
2024;914782;35914782;10702;ITAPECERICA DA SERRA;DONIZETTI APARECIDO LEITE PROFESSOR;EMBU-GUACU;;2,59
2024;914794;35914794;10702;ITAPECERICA DA SERRA;EURICO DA SILVA BASTOS DOUTOR PROFESSOR;ITAPECERICA DA SERRA;5,17;
2024;914800;35914800;10701;CARAPICUIBA;ADALBERTO MECCA SAMPAIO PROFESSOR;CARAPICUIBA;5,39;2,51
2024;914812;35914812;10208;LESTE 4;MANOEL DE MELO MISSIONARIO;SAO PAULO;5,41;
2024;914824;35914824;10317;SUL 1;PASQUALE FILIPPELLI PADRE;SAO PAULO;4,82;
2024;914836;35914836;10318;SUL 3;RENE MUAWAD PRESIDENTE;SAO PAULO;6,66;
2024;914848;35914848;10702;ITAPECERICA DA SERRA;LEVI PEREIRA MARTINS PROFESSOR;EMBU-GUACU;3,22;2,37
2024;914859;35914859;10701;CARAPICUIBA;ANDREI SAKHAROV;CARAPICUIBA;4,80;
2024;914873;35914873;20417;CAMPINAS LESTE;UACURY RIBEIRO DE ASSIS BASTOS PROFESSOR;CAMPINAS;5,95;3,67
2024;914885;35914885;20417;CAMPINAS LESTE;SERGIO PEREIRA PORTO FISICO;CAMPINAS;7,06;
2024;914897;35914897;20404;CAMPINAS OESTE;FRANCISCO DE ASSIS;CAMPINAS;3,76;2,46
2024;914915;35914915;20408;LIMEIRA;MARIA GERTRUDES CARDOSO REBELLO IRMA;LIMEIRA;;2,92
2024;914927;35914927;20408;LIMEIRA;DORIVALDO DAMM PROFESSOR;LIMEIRA;5,40;2,78
2024;914940;35914940;20415;SUMARE;SAVINO CAMPIGLI;SUMARE;;3,80
2024;914988;35914988;20509;SAO CARLOS;ORLANDO PEREZ PROFESSOR;SAO CARLOS;;2,52
2024;914997;35914997;20509;SAO CARLOS;ATTILIA PRADO MARGARIDO;SAO CARLOS;;3,15
2024;915002;35915002;20512;SERTAOZINHO;LUIZ MARCARI;BARRINHA;;
2024;915026;35915026;20205;SAO JOSE DOS CAMPOS;JOAO MOROTTI FILHO;SAO JOSE DOS CAMPOS;4,82;1,95
2024;915075;35915075;20305;ITAPEVA;BAIRRO BOA VISTA INTERVALES;RIBEIRAO GRANDE;;5,42
2024;915087;35915087;20305;ITAPEVA;BAIRRO FERREIRA DOS MATOS;RIBEIRAO GRANDE;;4,17
2024;915105;35915105;20313;ITARARE;BAIRRO DO TOME;ITABERA;5,95;
2024;915117;35915117;20305;ITAPEVA;RICARDO CAMPOLIM DE ALMEIDA NETO;NOVA CAMPINA;;2,71
2024;915233;35915233;10401;CAIEIRAS;BUENO DE AZEVEDO FILHO PROF;FRANCISCO MORATO;;3,27
2024;915269;35915269;10503;ITAQUAQUECETUBA;CONDOMINIO RESIDENCIAL VILLAGE;ITAQUAQUECETUBA;;2,95
2024;915282;35915282;10702;ITAPECERICA DA SERRA;BAIRRO VITALINO;JUQUITIBA;7,44;
2024;915497;35915497;20102;SANTOS;RICARDO SAMPAIO CARDOSO JUDOCA;SANTOS;;
2024;915555;35915555;20507;RIBEIRAO PRETO;CORDELIA RIBEIRO RAGOZO PROFESSORA;RIBEIRAO PRETO;5,50;3,16
2024;915580;35915580;20404;CAMPINAS OESTE;ENEAS CEZAR FERREIRA DOUTOR;CAMPINAS;4,77;
2024;915592;35915592;20404;CAMPINAS OESTE;HUGO PENTEADO TEIXEIRA;CAMPINAS;5,83;3,57
2024;915609;35915609;20407;JUNDIAI;PROFESSOR MARCIO BORGES MACHADO;ITUPEVA;;2,48
2024;915658;35915658;10104;NORTE 2;MARLY DIVA BONFANTI PROFA;SAO PAULO;4,72;3,55
2024;915661;35915661;10104;NORTE 2;EUNICE TEREZINHA DE OLIVEIRA FRAGOAS PROFA;SAO PAULO;5,07;2,95
2024;915671;35915671;10207;LESTE 1;HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA;SAO PAULO;;3,75
2024;915683;35915683;10207;LESTE 1;ZILDA ARNS NEUMANN;SAO PAULO;;2,09
2024;915695;35915695;10210;LESTE 2;RENATO DIAS DE ARAUJO PROF;SAO PAULO;4,22;
2024;915701;35915701;10210;LESTE 2;BRENO DI GRADO PROF;SAO PAULO;3,88;
2024;915725;35915725;10314;SUL 2;JACQUES ORLANDO CAMINHA D AVILA REVERENDO;SAO PAULO;4,10;2,60
2024;915737;35915737;10402;GUARULHOS SUL;VICTOR CIVITA;GUARULHOS;4,95;
2024;915749;35915749;10601;DIADEMA;JOSE MARCATO;DIADEMA;;2,30
2024;915750;35915750;10606;SAO BERNARDO DO CAMPO;CELIO LUIZ NEGRINI PROFESSOR;SAO BERNARDO DO CAMPO;;2,35
2024;915828;35915828;21006;TUPA;CARMEN DA SILVA PINTO PROFESSORA;IACRI;4,89;
2024;915944;35915944;20409;MOGI MIRIM;ALBERTO VELLONE PADRE;CONCHAL;;4,44
2024;916024;35916024;20411;PIRASSUNUNGA;ALTIMIRA PINKE PROFESSORA;LEME;;1,65
2024;916080;35916080;21006;TUPA;MARIO FIORANTE PROFESSOR;RANCHARIA;;3,21
2024;916110;35916110;20504;FRANCA;MARIA PIA SILVA CASTRO PROFA;FRANCA;;2,43
2024;916122;35916122;20504;FRANCA;MARIA APARECIDA SALES MANREZA PROFA;PEDREGULHO;;2,34
2024;916183;35916183;20509;SAO CARLOS;PERICLES SOARES;SAO CARLOS;4,79;
2024;916262;35916262;20204;PINDAMONHANGABA;ELOYNA SALGADO RIBEIRO PROFESSORA;PINDAMONHANGABA;;2,37
2024;916286;35916286;20204;PINDAMONHANGABA;ESCOLASTICA ANTUNES SALGADO PROFESSORA;PINDAMONHANGABA;;3,45
2024;916304;35916304;20205;SAO JOSE DOS CAMPOS;JOAO FERREIRA DOS SANTOS PROFESSOR;SAO JOSE DOS CAMPOS;4,33;2,83
2024;916341;35916341;20313;ITARARE;BAIRRO ENGENHEIRO MAIA;ITABERA;5,95;
2024;916432;35916432;20304;ITAPETININGA;FERNANDO GUEDES DE MORAES PROF;TATUI;;3,39
2024;916473;35916473;20310;VOTORANTIM;JARDIM PRIMAVERA;SALTO DE PIRAPORA;;2,62
2024;916493;35916493;10207;LESTE 1;JULIO DE CARVALHO BARATA;SAO PAULO;;2,09
2024;916500;35916500;10210;LESTE 2;HUGO TAKAHASHI ENG;SAO PAULO;5,69;
2024;916511;35916511;10210;LESTE 2;RUBEM BRAGA CRONISTA;SAO PAULO;4,39;
2024;916523;35916523;10210;LESTE 2;EDER BERNARDES DOS SANTOS SOLDADO PM;SAO PAULO;;2,60
2024;916535;35916535;10210;LESTE 2;ROGER JULES DE CARVALHO MANGE;SAO PAULO;4,31;
2024;916559;35916559;10502;SUZANO;JOVIANO SATLER DE LIMA PROFESSOR;SUZANO;;1,75
2024;916584;35916584;10503;ITAQUAQUECETUBA;PARQUE PIRATININGA;ITAQUAQUECETUBA;;2,41
2024;916651;35916651;20204;PINDAMONHANGABA;ISIS CASTRO DE MELLO CESAR PROFA;PINDAMONHANGABA;;3,89
2024;916675;35916675;20206;TAUBATE;JOSE MAZELLA PROFESSOR;TAUBATE;;
2024;916699;35916699;20310;VOTORANTIM;MIGUEL PIRES GODINHO;PIEDADE;;3,82
2024;916717;35916717;21102;REGISTRO;PERICLES EUGENIO DA SILVA RAMOS PROFESSOR;CANANEIA;;3,00
2024;916729;35916729;10104;NORTE 2;GUSTAVO BARROSO;SAO PAULO;;1,97
2024;916730;35916730;10211;LESTE 3;BRENNO ROSSI MAESTRO;SAO PAULO;;2,32
2024;916742;35916742;10211;LESTE 3;SIMAO MATHIAS PROFESSOR;SAO PAULO;;
2024;916754;35916754;10210;LESTE 2;PEDRO GERALDO COSTA DEPUTADO;SAO PAULO;4,58;1,97
2024;916766;35916766;10211;LESTE 3;CONJUNTO HABITACIONAL ITAQUERA IV I;SAO PAULO;4,47;
2024;916785;35916785;10211;LESTE 3;SERGIO ROCHA KIEHL PROFESSOR;SAO PAULO;3,71;
2024;916791;35916791;10314;SUL 2;AFIZ GEBARA DOUTOR;SAO PAULO;;2,16
2024;916808;35916808;10314;SUL 2;JOSE RAUL POLETTO;SAO PAULO;3,85;2,79
2024;916821;35916821;10403;GUARULHOS NORTE;PEDRO ROBERTO VAGHI;GUARULHOS;;2,24
2024;916833;35916833;10403;GUARULHOS NORTE;ANTONIO ROSAS DA SILVA GALVAO PROFESSOR;GUARULHOS;;1,81
2024;916845;35916845;10402;GUARULHOS SUL;ANNA LAMBERGA ZEGLIO;GUARULHOS;3,58;2,24
2024;916857;35916857;10402;GUARULHOS SUL;CONJUNTO HABITACIONAL BAIRRO DOS PIMENTAS II;GUARULHOS;;2,42
2024;916869;35916869;10401;CAIEIRAS;LENITA CORREA CAMARGO PROFA;FRANCISCO MORATO;;3,67
2024;916900;35916900;10502;SUZANO;YOLANDA BASSI PROFESSORA;SUZANO;3,79;3,33
2024;916924;35916924;10501;MOGI DAS CRUZES;EURYCLIDES DE JESUS ZERBINI;MOGI DAS CRUZES;;3,02
2024;916948;35916948;10501;MOGI DAS CRUZES;JOSE SANCHES JOSENDE PROFESSOR;MOGI DAS CRUZES;;
2024;916959;35916959;10501;MOGI DAS CRUZES;BRANCA BAUMANN DO AMARAL PROFESSORA;MOGI DAS CRUZES;;2,03
2024;916961;35916961;10501;MOGI DAS CRUZES;JOSE RIBEIRO GUIMARAES;MOGI DAS CRUZES;;3,70
2024;916985;35916985;10603;SANTO ANDRE;EDEVALDO PERASSI PROFESSOR;SANTO ANDRE;3,50;2,21
2024;917000;35917000;10602;MAUA;CASEMIRO POFFO PROFESSOR;RIBEIRAO PIRES;;3,36
2024;917011;35917011;10701;CARAPICUIBA;FERNAO DIAS PAES LEME;COTIA;;2,88
2024;917035;35917035;10701;CARAPICUIBA;ZILDA DOMINGOS DE OLIVEIRA;CARAPICUIBA;4,93;
2024;917084;35917084;10702;ITAPECERICA DA SERRA;LUIZ SCHUNCK;EMBU-GUACU;4,51;
2024;917102;35917102;10503;ITAQUAQUECETUBA;DOMINGOS MILANO;ITAQUAQUECETUBA;;2,37
2024;917151;35917151;20409;MOGI MIRIM;FERNANDO BARBOSA PROF;AMPARO;8,26;
2024;917254;35917254;20205;SAO JOSE DOS CAMPOS;EDGAR MELLO MATTOS DE CASTRO ENGENHEIRO;SAO JOSE DOS CAMPOS;;4,80
2024;917266;35917266;20205;SAO JOSE DOS CAMPOS;XENOFONTE STRABAO DE CASTRO PROFESSOR;SAO JOSE DOS CAMPOS;5,53;3,53
2024;917291;35917291;20710;SAO JOSE DO RIO PRETO;ALZIRA SALOMAO PROFESSORA;NOVA GRANADA;;3,61
2024;917312;35917312;20303;BOTUCATU;FRANCISCO GUEDELHA PROF;BOTUCATU;;1,80
2024;917382;35917382;10210;LESTE 2;PAULINA MADRE;SAO PAULO;;2,12
2024;917394;35917394;10318;SUL 3;ANIZ BADRA DOUTOR;SAO PAULO;5,52;
2024;917448;35917448;20205;SAO JOSE DOS CAMPOS;ANA HERONDINA SOARES SCHYCHOF PROFESSORA;SAO JOSE DOS CAMPOS;5,36;3,60
2024;917503;35917503;10318;SUL 3;MARLENE ADUA FORTUNATO PROFESSORA;SAO PAULO;4,51;2,84
2024;917515;35917515;10606;SAO BERNARDO DO CAMPO;MARIA REGINA DEMARCHI FANANI;SAO BERNARDO DO CAMPO;;4,88
2024;917540;35917540;20415;SUMARE;CONCEICAO APARECIDA TERZA GOMES CARDINALES PROFESSORA;HORTOLANDIA;;3,33
2024;917552;35917552;20415;SUMARE;HEDY MADALENA BOCCHI PROFESSORA;HORTOLANDIA;;3,04
2024;917588;35917588;20411;PIRASSUNUNGA;MARIA DE LOURDES NASCIMENTO GUERREIRO PROFESSORA;SANTA CRUZ DAS PALMEIRAS;;2,26
2024;917643;35917643;20803;BIRIGUI;GERACINA DE MENEZES SANCHES PROFESSORA;BIRIGUI;;3,21
2024;917655;35917655;20601;BAURU;JOAO SIMOES NETTO PROF;BAURU;3,78;
2024;917680;35917680;20602;JAU;ESMERALDA LEONOR FURLANI CALAF PROFESSORA;PEDERNEIRAS;;3,19
2024;917746;35917746;20403;BRAGANCA PAULISTA;JOSE DINI;SOCORRO;4,67;2,87
2024;917758;35917758;20404;CAMPINAS OESTE;DISNEI FRANCISCO SCORNAIENCHI DOUTOR;CAMPINAS;7,80;3,59
2024;917761;35917761;20408;LIMEIRA;ALBERTO FIERZ;COSMOPOLIS;;
2024;917783;35917783;20419;CAPIVARI;ANTONIO SPROESSER PROFESSOR;MONTE MOR;;
2024;917837;35917837;20408;LIMEIRA;LEONTINA SILVA BUSCH PROFESSORA;LIMEIRA;;3,56
2024;917898;35917898;20410;PIRACICABA;JOAO CHIARINI DOUTOR PROFESSOR;PIRACICABA;;3,30
2024;917916;35917916;20408;LIMEIRA;ZITA DE GODOY CAMARGO PROFESSORA;RIO CLARO;;2,21
2024;917928;35917928;20413;SAO JOAO DA BOA VISTA;CONJUNTO HABITACIONAL DONA DOSANJOS MACEDO;AGUAI;5,00;
2024;917953;35917953;20415;SUMARE;CANDIDO JOSE MARTINEZ PROFESSOR;SUMARE;6,30;
2024;917965;35917965;20415;SUMARE;ANTONIO ZANLUCHI PROFESSOR;HORTOLANDIA;;2,44
2024;917977;35917977;21001;ASSIS;LENY BARROS DA SILVA PROFA;ASSIS;;3,92
2024;917990;35917990;21003;MARILIA;NASIB CURY;MARILIA;;2,21
2024;918015;35918015;20909;MIRANTE DO PARANAPANEMA;MARIA ANTONIA ZANGARINI FERREIRA PROFESSORA;EUCLIDES DA CUNHA PAULISTA;;4,70
2024;918040;35918040;20904;PRESIDENTE PRUDENTE;ANNA DE MELLO CASTRIANI PROFESSORA;REGENTE FEIJO;;2,96
2024;918052;35918052;21101;MIRACATU;BAIRRO PE DA SERRA;IGUAPE;;4,83
2024;918155;35918155;20507;RIBEIRAO PRETO;JESUS GUILHERME GIACOMINI;RIBEIRAO PRETO;3,97;
2024;918167;35918167;20507;RIBEIRAO PRETO;JORGE RODINI LUIZ PROFESSOR;RIBEIRAO PRETO;6,16;
2024;918313;35918313;20710;SAO JOSE DO RIO PRETO;BENTO ABELAIRA GOMES PROFESSOR;SAO JOSE DO RIO PRETO;;2,86
2024;918337;35918337;20710;SAO JOSE DO RIO PRETO;CELSO ABBADE MOURAO;SAO JOSE DO RIO PRETO;;2,31
2024;918349;35918349;20711;VOTUPORANGA;SEBASTIAO ALMEIDA OLIVEIRA;VOTUPORANGA;;5,48
2024;918362;35918362;20202;GUARATINGUETA;HILDA ROCHA PINTO PROFA;CRUZEIRO;;3,05
2024;918398;35918398;20206;TAUBATE;BAIRRO DO CEDRO;PARAIBUNA;;1,93
2024;918489;35918489;20302;AVARE;CELSO FERREIRA DA SILVA PROFESSOR;AVARE;;3,21
2024;918519;35918519;20304;ITAPETININGA;EURINY DE SOUZA VIEIRA PROFA;ITAPETININGA;;3,17
2024;918532;35918532;20313;ITARARE;JARDIM SANTA INES;ITABERA;6,54;
2024;918556;35918556;20313;ITARARE;ELISA DE CAMPOS LIMA NOVELLI DONA;ITAPORANGA;;1,72
2024;918581;35918581;20306;ITU;DOLORES ANTUNES DA SILVA;SALTO;;2,58
2024;918593;35918593;20308;SOROCABA;ANA CECILIA MARTINS PROFESSORA;SOROCABA;;3,57
2024;918623;35918623;10502;SUZANO;ELIANE APARECIDA DANTAS DA SILVA PROFESSORA;FERRAZ DE VASCONCELOS;;2,25
2024;918659;35918659;10702;ITAPECERICA DA SERRA;ASA BRANCA DA SERRA;ITAPECERICA DA SERRA;;2,70
2024;918672;35918672;10702;ITAPECERICA DA SERRA;BAIRRO BOA VISTA;EMBU-GUACU;;2,53
2024;918684;35918684;10502;SUZANO;MASAITI SEKINE PROFESSOR;SUZANO;;3,23
2024;918748;35918748;10104;NORTE 2;FELICIO TONETTI;SAO PAULO;4,20;
2024;918763;35918763;10701;CARAPICUIBA;ROQUE SAVIOLI;COTIA;;3,34
2024;918787;35918787;10703;ITAPEVI;WILMAR SOARES DA SILVA;JANDIRA;;3,68
2024;918799;35918799;10706;TABOAO DA SERRA;SILVIA APARECIDA DOS SANTOS PROFESSORA;TABOAO DA SERRA;;2,64
2024;918805;35918805;10703;ITAPEVI;LEONOR MENDES DE BARROS;BARUERI;;
